건설	1.196294645
건설과장	2.51851394
건설위	2.51851394
건수	2.041392685
건의	1.819543936
건의문	2.51851394
건의안	2.51851394
건재	2.51851394
건전	2.51851394
건조	2.51851394
건지	2.51851394
건축	1.916453949
건축사	2.51851394
걸리	1.56427143
걸림돌	2.217483944
걸어가	2.217483944
걸어오	2.217483944
걸음	2.51851394
걸음걸이	2.51851394
걸음마	2.51851394
걸출	2.217483944
걸치	1.819543936
검거	2.51851394
검사	1.372385904
검사부	2.51851394
검사장	2.217483944
검역	2.51851394
검은색	2.51851394
검인	2.51851394
검증	1.916453949
검진	1.916453949
검찰	1.071355909
검토	1.56427143
겁나	2.51851394
겉잡	2.51851394
게놈	2.51851394
게스트	1.56427143
게시	2.51851394
게시판	1.819543936
게이트	1.176091259
게이트볼	2.51851394
게임	1.404570588
게재	1.342422681
겨냥	1.819543936
겨레	2.51851394
겨루	2.217483944
겨울	1.239760339
겨울철	2.041392685
격려	1.51851394
격리	2.51851394
격문	2.51851394
격분	2.51851394
격상	2.51851394
격전	2.217483944
격전지	2.51851394
격정	1.819543936
격증	2.51851394
격차	2.51851394
격투	2.51851394
격파	2.51851394
견디	1.819543936
견습	2.51851394
견인	2.217483944
견제	2.217483944
견주	2.217483944
견학	2.51851394
견해	2.041392685
결과	0.974445896
결과물	2.51851394
결단	1.740362689
결론	2.217483944
결말	2.51851394
결별	2.217483944
결사	2.51851394
결산	2.51851394
결선	2.217483944
결성	2.041392685
결승	1.615423953
결승전	1.740362689
결실	2.041392685
결심	1.819543936
결연	2.217483944
결의	1.819543936
결의안	2.51851394
결장	2.51851394
결점	2.51851394
결정	1.176091259
결정전	2.51851394
결제	2.51851394
결집	2.217483944
결투	2.51851394
결핍	2.51851394
결함	2.51851394
결합	2.51851394
결혼	1.013363962
결혼식	1.439332694
결혼식장	2.51851394
겸비	2.041392685
겸손	2.51851394
겸임	2.51851394
겸하	2.217483944
겹치	2.217483944
경각심	2.51851394
경감	2.041392685
경계	1.916453949
경고	1.916453949
경과	2.51851394
경과보고	2.51851394
경구	2.51851394
경기	0.846416082
경기도민	2.217483944
경기장	1.819543936
경기전	2.51851394
경력	1.6734159
경례	2.217483944
경로	2.041392685
경로당	1.740362689
경리	2.51851394
경매	2.041392685
경복	2.51851394
경부	2.51851394
경비	2.217483944
경사	2.51851394
경상대학	2.217483944
경선	1.819543936
경솔	2.51851394
경신	2.217483944
경악	2.51851394
경애	2.51851394
경연	2.041392685
경영	1.156786104
경영인	2.51851394
경영자	2.217483944
경영진	2.51851394
경영학	2.217483944
경우	1.239760339
경위	2.217483944
경유	2.217483944
경쟁	1.477121255
경쟁력	1.740362689
경정	2.51851394
경제	0.819543936
경제인	2.51851394
경제학	1.916453949
경종	2.51851394
경주	2.041392685
경찰	1.196294645
경찰서장	2.51851394
경찰청	2.041392685
경찰청장	2.217483944
경창	2.51851394
경청	1.916453949
경품	2.51851394
경합	2.041392685
경향	1.916453949
경험	1.372385904
경험자	2.51851394
경협	2.51851394
경호	2.041392685
경호실장	2.51851394
계기	1.56427143
계류	2.51851394
계발	2.51851394
계보	2.041392685
계산기	2.217483944
계산서	2.51851394
계세	2.51851394
계속	1.56427143
계승	2.51851394
계시	2.51851394
계약	1.615423953
계약금	2.51851394
계약서	2.217483944
계엄	2.217483944
계엄군	2.217483944
계열	2.041392685
계열사	1.740362689
계원	2.217483944
계장	2.041392685
계절	1.56427143
계정	2.041392685
계좌	2.51851394
계주	2.51851394
계층	2.041392685
계파	1.819543936
계획	1.176091259
계획안	2.51851394
계획표	2.51851394
고가	2.217483944
고개	1.916453949
고객	1.477121255
고검장	2.217483944
고공	2.217483944
고과	2.51851394
고광	2.51851394
고교	1.916453949
고금리	2.51851394
고기	2.51851394
고깃국	2.51851394
고깔	2.51851394
고난	2.51851394
고뇌	2.51851394
고대	1.740362689
고도	2.041392685
고독	2.51851394
고두	2.51851394
고등부	1.916453949
고등어	2.217483944
고등학교	2.041392685
고등학생	1.6734159
고려	1.819543936
고려인	2.51851394
고령	1.819543936
고르	1.819543936
고리	2.51851394
고마움	2.217483944
고무	2.217483944
고문	1.013363962
고물상	2.51851394
고민	1.439332694
고발	2.217483944
고발인	2.51851394
고백	1.740362689
고법	2.51851394
고별	2.217483944
고복	2.217483944
고부	2.51851394
고삐	2.51851394
고사	2.217483944
고생	1.819543936
고서	2.51851394
고성	2.51851394
고소	2.041392685
고속철	2.51851394
고수	1.916453949
고시	2.217483944
고심	2.217483944
고안	2.51851394
고양	1.615423953
고양이	2.217483944
고엽제	2.51851394
고요	2.51851394
고용	2.51851394
고용주	2.51851394
고위	1.740362689
고위급	2.51851394
고유	2.217483944
고유어	2.51851394
고육책	2.51851394
고음	2.217483944
고이	2.51851394
고인	1.51851394
고장	2.041392685
고전	2.51851394
고정	1.819543936
고정관념	2.51851394
고증	2.51851394
고지	2.51851394
고집	2.51851394
고충	2.217483944
고취	2.51851394
고치	2.041392685
고통	2.041392685
고하	2.217483944
고해	2.51851394
고향	1.263241435
고혈압	2.217483944
고희	2.51851394
곡성	1.6734159
골드	2.51851394
골든	2.51851394
골목	2.51851394
골문	2.51851394
골방	2.51851394
골수	2.51851394
골자	2.217483944
골키퍼	2.51851394
골퍼	2.041392685
골프	1.439332694
골프장	2.217483944
곰보	2.51851394
곱절	2.51851394
곳간	2.51851394
곳곳	2.217483944
공간	1.615423953
공감	1.217483944
공감대	2.51851394
공개	0.667255591
공격	1.916453949
공격력	2.51851394
공격수	2.217483944
공고	2.217483944
공공	1.615423953
공공시설	2.51851394
공과대	2.217483944
공관장	2.51851394
공구	2.51851394
공군	2.217483944
공군기	2.51851394
공급	1.615423953
공급자	2.51851394
공기	2.217483944
공기업	2.51851394
공단	2.041392685
공대	2.041392685
공동	1.013363962
공동대표	1.615423953
공동체	2.217483944
공략	1.916453949
공로	1.6734159
공로상	2.041392685
공룡	2.217483944
공립	2.217483944
공명	2.51851394
공모	1.51851394
공모전	1.740362689
공무	2.51851394
공무원	1.263241435
공무원법	2.51851394
공문서	2.51851394
공방	2.217483944
공백	2.041392685
공백기	2.217483944
공범	1.916453949
공법	2.51851394
공보	2.51851394
공보실	2.51851394
공부	1.6734159
공비	2.51851394
공사	1.404570588
공상	2.51851394
공석	2.51851394
공세	2.51851394
공소장	1.916453949
공수	2.217483944
공시	1.56427143
공식	0.962211439
공실	2.51851394
공안부	2.51851394
공약	1.819543936
공업	1.819543936
공여	2.51851394
공연	0.987035023
공연장	2.041392685
공용	2.217483944
공원	1.615423953
공유	1.439332694
공익	2.041392685
공인	1.916453949
공작	2.51851394
공장	1.6734159
공장장	2.217483944
공정	1.740362689
공조	1.916453949
공주	1.819543936
공중그네	2.51851394
공지	2.217483944
공직	1.6734159
공직자	1.6734159
공채	2.217483944
공천	1.314393957
공천장	2.51851394
공통	2.51851394
공통점	2.041392685
공판	1.916453949
공평	2.51851394
공학	1.56427143
공항	2.041392685
공헌	1.916453949
공화국	2.041392685
과거	1.120573931
과기원	2.51851394
과기처	2.51851394
과단	2.51851394
과도	2.51851394
과목	2.51851394
과묵	2.51851394
과민	2.51851394
과반	2.51851394
과반수	2.51851394
